listing_id,neighbourhood,zipcode,price
24103428,Bedford-Stuyvesant,11233,120
24104871,,10031,68
24105640,,10031,99
24114389,Hell's Kitchen,10019,10
24118031,,10451,115
24118529,Upper East Side,10021,196
24119328,Midwood,11223,34
24121036,Bedford-Stuyvesant,11233,55
24121885,Upper East Side,10021,90
24122725,University Heights,10468,35
24129266,Midtown East,10017,85
24129287,Bushwick,11237,41
24133060,East Harlem,10029,30
24133244,Hell's Kitchen,10019,199
24135740,East Village,10003,650
24136172,Williamsburg,11206,95
24136740,East Village,10003,750
24137748,Upper West Side,10023,140
24139165,Williamsburg,11206,159
24140198,Nolita,10012,188
24147123,Bedford-Stuyvesant,11216,235
24150698,East Harlem,,310
24151078,Jamaica,11434,55
24152867,Times Square/Theatre District,10036,256
24154729,Williamsburg,11211,90
24155397,Bushwick,11237,35
24158017,Upper East Side,10065,86
24158545,Alphabet City,10009,395
24158816,West Village,10014,264
24160210,Astoria,11106,60
24162615,Flushing,11358,55
24162681,Bedford-Stuyvesant,11216,50
24163017,Gowanus,11217,71
24164629,Bushwick,11237,129
24166066,West Village,10014,180
24176485,Hell's Kitchen,10036,200
24177761,,11221,55
24178481,Bedford-Stuyvesant,11216,65
24181658,Upper East Side,10065,100
24181763,East New York,11208,99
24181925,Bedford-Stuyvesant,11216,79
24182137,Midtown East,10017,339
24183293,Ridgewood,11385,58
24186753,Crown Heights,11216,40
24188354,Williamsburg,11222,80
24188926,Bushwick,11221,60
24194589,Upper East Side,10065,70
24199249,Alphabet City,10009,150
24202370,Ridgewood,11385,60
24203001,Hell's Kitchen,10018,189
24204269,,10029,80
24204341,Bedford-Stuyvesant,11216,75
24205303,Hell's Kitchen,10019,300
24206221,Upper East Side,10021,200
24210400,Hell's Kitchen,10018,120
24212126,Woodhaven,11421,92
24222591,East Harlem,10029,335
24226964,Bedford-Stuyvesant,11233,178
24229031,Greenpoint,11222,300
24229515,Bushwick,11221,70
24230067,Upper East Side,10128,150
24230173,Inwood,10034,55
24230591,Kips Bay,10016,81
24233570,,10014,180
24239012,Upper East Side,10128,137
24241130,,11102,130
24243862,Greenwich Village,10012,148
24244194,Hamilton Heights,10031,75
24244214,West Village,10014,1600
24244485,Midtown East,10022,106
24244649,West Village,10014,285
24245128,Chelsea,10011,180
24246039,Upper West Side,10024,153
24247797,Alphabet City,10009,100
24248461,Williamsburg,11206,62
24248735,Chinatown,10013,77
24251237,Greenwich Village,10003,199
24252536,,10036,240
24258555,Bedford-Stuyvesant,11233,122
24260004,Tribeca,10013,300
24260464,East Flatbush,11203,45
24265776,Flatbush,11218,65
24266397,,11221,100
24267208,Bedford-Stuyvesant,11233,70
24267383,Bedford-Stuyvesant,11221,60
24267506,Bedford-Stuyvesant,11233,73
24267706,Bedford-Stuyvesant,11233,58
24268558,Flushing,11354,20
24268899,Bushwick,11237,43
24269100,Flushing,11354,65
24276183,East Harlem,10035,171
24276835,Carroll Gardens,11231,80
24279374,Hell's Kitchen,10001,749
24281831,Chelsea,10001,250
24283141,West Village,10014,250
24284120,Williamsburg,11211,150
24284162,Clinton Hill,11205,62
24284384,Upper West Side,10023,200
24284744,Hell's Kitchen,10019,225
24285044,Upper West Side,10023,95
24285869,Lower East Side,10002,149
24287062,Elmhurst,11373,150
24287113,Hell's Kitchen,10019,250
24288844,Upper East Side,10128,180
24289567,Elmhurst,11373,49
24289926,Midtown East,10022,130
24290439,East Flatbush,11203,40
24297250,Upper West Side,10023,280
24300863,,10012,250
24302356,,11232,120
24305035,Williamsburg,11211,120
24306539,Lower East Side,10002,85
24308872,Astoria,11102,100
24312253,Upper West Side,10025,85
24312275,,10011,150
24312400,Sunnyside,11377,46
24312535,Upper West Side,10025,75
24323953,East Harlem,10029,80
24327382,East Harlem,10029,325
24327513,Astoria,11102,120
24327890,Harlem,10027,135
24327950,East Harlem,10035,250
24328686,Crown Heights,11216,58
24333836,,10452,80
24335248,Queens,11366,50
24337104,Hell's Kitchen,10036,750
24348514,Sheepshead Bay,11229,59
24349154,Astoria,11105,89
24349922,Bushwick,11237,47
24351450,Bushwick,11237,65
24354810,Crown Heights,11238,225
24355153,The Rockaways,11693,199
24355927,Bedford-Stuyvesant,11233,89
24355967,Hell's Kitchen,,186
24356390,Bushwick,11237,150
24356663,Bushwick,11237,99
24357299,,11211,147
24358731,Harlem,10026,85
24366289,Washington Heights,10040,150
24366897,Inwood,10034,120
24369678,Bushwick,11221,70
24369857,Bedford-Stuyvesant,11206,112
24372235,Lower East Side,10002,150
24376240,Astoria,11106,99
24378513,Lefferts Garden,11226,55
24379887,Williamsburg,11211,115
24380012,Midwood,11230,40
24380794,Williamsburg,11211,150
24384986,Greenwich Village,10011,178
24387826,Chinatown,10002,90
24392338,Alphabet City,10009,150
24392461,Chinatown,10002,125
24392740,Hamilton Heights,10031,60
24393653,,10010,190
24393982,East Harlem,10029,58
24395202,Inwood,10034,50
24395331,,11238,95
24397019,Chinatown,10002,250
24397502,Williamsburg,11211,91
24397824,Morningside Heights,10025,70
24402527,East Flatbush,11210,69
24406529,,11104,128
24408644,Flatlands,11234,200
24408845,Wakefield,10466,31
24412681,Elm Park,10302,47
24412825,Upper East Side,10022,175
24413589,,11101,70
24421357,Morrisania,10456,23
24422014,Astoria,11103,55
24424690,Harlem,10027,70
24425684,Upper East Side,10021,150
24426337,West Village,10014,130
24426350,Harlem,10037,130
24426631,Williamsburg,11249,161
24427091,Upper West Side,10023,150
24429072,Chelsea,10001,273
24429210,Midtown,10018,199
24429360,,10025,200
24430382,Woodhaven,11421,39
24430667,Lefferts Garden,11225,100
24431580,Morningside Heights,10025,50
24432069,Sunnyside,11104,80
24433002,Hell's Kitchen,10036,335
24433145,Upper East Side,,290
24438437,Ridgewood,11385,60
24440905,Hamilton Heights,10031,125
24445421,Midtown,10019,220
24445876,Bedford-Stuyvesant,11221,500
24446364,Bushwick,11221,33
24447467,Crotona,10459,43
24448560,Hamilton Heights,10031,45
24448764,Financial District,10006,150
24449621,Midtown,10036,300
24451302,Crown Heights,11216,155
24451519,Bushwick,11221,160
24451616,Flatbush,11218,50
24451824,Inwood,10034,85
24452770,Boerum Hill,11201,125
24453838,Williamsburg,11211,225
24454304,Astoria,11106,110
24454487,,11213,75
24455437,Upper East Side,10028,187
24460450,East New York,11207,125
24465831,Upper East Side,10021,150
24469928,Bushwick,11237,115
24472398,Gowanus,11215,60
24472562,Flatbush,11226,59
24474325,Woodside,11377,60
24475318,Financial District,10004,139
24475331,Lower East Side,10013,80
24475908,Lower East Side,10002,175
24476558,Chinatown,10002,325
24477757,Alphabet City,10009,98
24478142,Hell's Kitchen,10036,300
24479063,Woodhaven,11421,51
24482313,Bedford Park,10458,100
24490053,Soho,10012,199
24490582,West Brighton,10301,28
24491624,Hell's Kitchen,10036,102
24491651,Williamsburg,11249,75
24495291,Bedford-Stuyvesant,11221,60
24495975,Melrose,10451,71
24498346,Gravesend,11223,90
24499863,Upper West Side,10025,100
24508446,Midtown East,10174,850
24508899,Williamsburg,11211,140
24515198,Sunnyside,11104,75
24515524,Bedford-Stuyvesant,11221,145
24516227,Borough Park,,55
24516934,Ridgewood,11385,41
24517225,Hell's Kitchen,10019,335
24518076,Upper East Side,10028,699
24520679,Canarsie,11236,99
24522061,Roosevelt Island,10044,50
24522688,Chelsea,10011,144
24523422,Flatbush,11210,36
24526035,Woodhaven,11421,69
24533402,Williamsburg,11222,60
24538218,Clinton Hill,11238,60
24538997,Williamsburg,11211,90
24539495,Hell's Kitchen,10019,250
24540842,Midtown,10019,250
24541125,East Harlem,10029,140
24541899,Harlem,10026,95
24544929,Williamsburg,11211,91
24545438,Crown Heights,11225,70
24545812,,10024,125
24550536,Brooklyn Navy Yard,11205,102
24553891,Harlem,10026,75
24556525,Bushwick,11237,50
24556756,Kensington,11218,62
24558117,Crown Heights,11238,119
24560716,Bedford-Stuyvesant,11233,23
24561063,Bushwick,11221,86
24561210,Harlem,10030,135
24561478,Lefferts Garden,11226,120
24562278,Hell's Kitchen,10036,219
24577015,Greenpoint,11222,75
24577067,Upper East Side,10128,145
24578658,Washington Heights,10033,70
24580495,Murray Hill,10016,400
24580838,Williamsburg,11206,128
24580943,Washington Heights,10033,120
24581281,Washington Heights,10033,55
24582808,Park Slope,11215,155
24586306,Bushwick,11221,45
24589486,Bedford-Stuyvesant,11206,300
24591783,Astoria,11103,50
24592583,West Village,10014,175
24594587,Hamilton Heights,10031,70
24594591,Van Nest,10462,40
24599148,Upper East Side,10021,170
24599452,,11412,50
24603528,Upper West Side,10023,220
24604626,Soho,10013,85
24606641,Port Richmond,10310,79
24607677,Lower East Side,10002,150
24608321,Hell's Kitchen,10036,350
24608893,Williamsburg,11249,80
24608922,Financial District,10006,95
24609203,Bedford-Stuyvesant,11221,43
24610257,Harlem,10039,65
24614703,Bedford-Stuyvesant,11206,130
24620408,Ridgewood,11385,200
24621497,Clinton Hill,11238,180
24623151,Hell's Kitchen,10019,225
24624154,Great Kills,10308,75
24626439,Tribeca,10007,120
24627128,Upper West Side,10023,112
24627684,,10016,175
24628788,Midwood,11230,85
24629830,Ditmars / Steinway,11105,80
24631463,Bushwick,11206,65
24631810,West Village,10014,160
24632456,The Rockaways,11693,290
24632516,Bushwick,11237,115
24632671,Hell's Kitchen,10019,425
24633702,Midwood,11210,55
24635095,Hell's Kitchen,10018,110
24635506,Astoria,11105,70
24642043,Midtown,10001,245
24645220,Crown Heights,11233,52
24645970,Williamsburg,11211,225
24652644,Woodside,11377,100
24652832,Bushwick,11221,160
24653285,Crown Heights,11216,65
24653322,Ridgewood,11385,115
24655658,Williamsburg,11211,85
24655787,East Harlem,10029,69
24656086,Greenwood Heights,11215,169
24656259,Ridgewood,11385,58
24656454,Kensington,11218,55
24656865,Harlem,10039,140
24666701,Chelsea,10001,235
24667367,Wakefield,10466,38
24669955,Hell's Kitchen,10019,185
24670846,Canarsie,11236,91
24672150,Midtown East,10017,300
24673674,East Harlem,10029,65
24674269,,11206,48
24676594,Greenwich Village,,250
24676900,Hell's Kitchen,10036,63
24677057,Greenwich Village,10003,150
24677673,Harlem,10037,75
24677798,Van Nest,10462,35
24679901,Midtown,10019,125
24681785,Bushwick,11221,44
24687603,Hell's Kitchen,10019,320
24693488,East Harlem,10029,40
24694832,Crown Heights,11225,150
24695073,Hell's Kitchen,10001,200
24695406,Wakefield,10466,100
24697005,,11215,95
24699402,Hell's Kitchen,10019,200
24699443,Sunnyside,11104,65
24700919,Bushwick,11207,125
24703523,Bedford-Stuyvesant,11216,250
24709685,Hell's Kitchen,10019,99
24710755,Flatbush,11226,65
24711813,Washington Heights,10032,50
24712037,Bedford-Stuyvesant,11206,169
24713163,Upper West Side,10025,105
24714137,Lower East Side,10002,160
24714264,Greenpoint,11222,125
24714364,Bushwick,11237,90
24715821,Williamsburg,11206,60
24717470,Hell's Kitchen,10036,120
24717823,Upper West Side,10024,149
24719244,,11205,200
24725102,,10001,70
24725794,Harlem,10027,85
24726458,Crown Heights,11213,45
24728149,,10012,185
24729252,Chinatown,10002,70
24729293,Morningside Heights,10027,99
24729715,Washington Heights,10040,388
24731508,Upper West Side,10024,150
24733112,Upper West Side,10023,400
24733275,Financial District,10038,130
24733560,Crown Heights,11225,75
24735441,Washington Heights,10033,50
24736872,,11210,29
24736912,,10032,65
24739149,Upper West Side,10024,60
24750570,Fort Hamilton,11228,100
24751067,Washington Heights,10033,59
24751140,Bedford-Stuyvesant,11207,200
24753221,Washington Heights,10032,65
24755331,Flatbush,11230,99
24755622,Clinton Hill,11238,81
24756139,Flatbush,11226,45
24756445,Lefferts Garden,,75
24756640,Bushwick,11237,60
24758883,Forest Hills,11375,59
24767141,Sunset Park,11232,285
24770120,Hell's Kitchen,10019,199
24772022,,11211,126
24772896,Soho,10013,210
24773229,Crown Heights,11213,325
24777535,Sunnyside,11104,50
24777792,Astoria,11102,50
24778075,Forest Hills,11375,50
24779466,Gramercy Park,10010,150
24779615,,11358,70
24779801,Greenwich Village,10011,147
24779847,Sunset Park,11219,110
24779884,Tribeca,10007,400
24780845,Tribeca,10013,380
24781473,West Brighton,10301,134
24781489,Chinatown,10002,129
24781822,Upper East Side,10021,299
24782394,Ridgewood,11385,100
24782923,Park Slope,11215,164
24786393,Harlem,10037,85
24787261,Bedford-Stuyvesant,11221,40
24792114,Sunnyside,11104,55
24793184,Jamaica,11432,125
24793502,Throgs Neck,10465,50
24795553,Kips Bay,10010,200
24797297,,10032,200
24799437,Bushwick,11237,52
24799552,Greenpoint,11222,135
24799677,Astoria,11103,40
24804011,Brooklyn Navy Yard,11205,150
24805348,Williamsburg,11206,157
24805550,Crown Heights,11225,50
24806106,Throgs Neck,10465,75
24806110,Brighton Beach,11235,120
24806141,Washington Heights,10033,75
24806219,,10025,72
24806733,Ditmars / Steinway,11105,80
24807291,Hell's Kitchen,10019,789
24807368,Upper West Side,10025,180
24807464,,10001,199
24807692,Upper West Side,10024,280
24807859,Bedford-Stuyvesant,11233,38
24820955,Bedford-Stuyvesant,11205,70
24821147,Bushwick,11237,56
24822928,Midtown East,10022,249
24823077,Port Morris,10454,57
24823200,Port Morris,10454,56
24823404,Flushing,11355,59
24823742,Port Morris,10454,56
24824820,,10023,160
24825136,Williamsburg,11211,124
24825809,The Rockaways,11693,100
24826203,Bedford-Stuyvesant,11233,170
24826533,Bedford-Stuyvesant,11221,59
24828065,Williamsburg,11211,56
24828320,Morningside Heights,10027,108
24828408,Chelsea,10011,347
24828681,Williamsburg,11206,50
24828715,Hell's Kitchen,10036,189
24828742,Sunset Park,11219,70
24828925,Sunset Park,11219,70
24831591,Astoria,11103,89
24831678,Williamsburg,11211,98
24832406,East Flatbush,11210,25
24833043,Harlem,10027,65
24833117,East Harlem,10029,250
24833586,East Harlem,10029,75
24834058,Jamaica,11436,48
24834739,Canarsie,11236,59
24835618,Flushing,11354,95
24836464,Jamaica,11434,350
24836482,Sheepshead Bay,11235,59
24846737,Upper West Side,10025,230
24850438,Upper East Side,10128,180
24851440,East Harlem,10029,250
24853936,Jamaica,11434,70
24855025,Astoria,11105,100
24855248,Upper East Side,10075,100
24855454,,11217,82
24856020,,11206,350
24857291,Flushing,11355,70
24857741,Midtown,10001,180
24862077,,10021,118
24866257,Chelsea,10001,175
24868751,Washington Heights,10032,50
24868956,Flushing,11355,50
24869736,Columbia Street Waterfront,11231,179
24871211,Bedford-Stuyvesant,11233,50
24872708,Sunset Park,11220,55
24873171,Midtown,10001,55
24873998,,11235,40
24883987,Lefferts Garden,11225,60
24888024,Nolita,10012,85
24889922,Glendale,11385,50
24891549,Bedford-Stuyvesant,11216,80
24892430,Sunset Park,11220,60
24895101,,11101,375
24895107,Bushwick,11221,130
24895974,Crown Heights,11216,115
24896067,East New York,11239,55
24896113,Astoria,11102,99
24897047,Elmhurst,11373,145
24901649,Flatbush,11226,95
24906837,Flatbush,11226,150
24908887,Harlem,10027,175
24913445,Bushwick,11237,65
24916951,Bedford-Stuyvesant,11216,44
24917059,Flushing,11358,109
24917120,Greenwich Village,10011,215
24917341,Morningside Heights,10027,48
24917792,Flushing,11354,45
24918349,Crown Heights,11216,100
24918804,Upper East Side,10065,161
24919160,Sunnyside,11101,350
24919742,Park Slope,11215,100
24921471,Astoria,11102,44
24922519,Bedford-Stuyvesant,11216,110
24942175,Bushwick,11206,200
24942474,Bushwick,11221,41
24943283,Financial District,10005,295
24945253,The Rockaways,11692,399
24945367,Sunnyside,11377,122
24945567,Bushwick,11221,54
24945710,Ridgewood,11385,90
24946457,Williamsburg,11211,250
24946477,Hell's Kitchen,10019,100
24946871,Astoria,11106,75
24947324,Union Square,10011,180
24947851,Hell's Kitchen,10019,199
24953967,Flatbush,11226,100
24957990,Crown Heights,11233,70
24958209,Crown Heights,11225,139
24958931,Brooklyn Heights,11201,349
24959276,Crown Heights,11238,45
24963822,Bushwick,11221,220
24964123,Prospect Heights,11238,99
24964482,Upper East Side,10065,408
24965439,Murray Hill,10016,399
24965885,Rego Park,11374,49
24966304,Harlem,10027,160
24966484,East New York,11207,60
24968491,East Harlem,10029,75
24968602,Williamsburg,11211,75
24969653,Harlem,10027,85
24970245,Hell's Kitchen,10019,99
24970999,Hell's Kitchen,10019,99
24971807,Bedford-Stuyvesant,11233,145
24973698,Ditmars / Steinway,11370,55
24983373,Jamaica,11434,40
24983920,Bedford-Stuyvesant,11216,45
24985440,Woodhaven,11421,42
24988189,Upper West Side,10025,225
24989715,The Rockaways,11693,75
24991133,Highbridge,10452,50
24991267,Park Slope,11215,115
24992835,Hell's Kitchen,10036,350
24992968,Hell's Kitchen,10019,410
24993686,Crown Heights,11216,159
24993688,Bedford-Stuyvesant,11233,39
24999657,Alphabet City,10009,99
25002172,Kingsbridge Heights,10463,40
25002312,Williamsburg,11249,299
25005597,Alphabet City,10009,80
25005854,Hell's Kitchen,10019,94
